games_year,games_city,games_season,games_label,sport,event,athlete_name,athlete_url,placement,medal,team_name,team_members
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Gayle Dull,https://www.olympedia.org/athletes/78347,2 h4 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Jim Lightbody,https://www.olympedia.org/athletes/78697,2 h6 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Roland Spitzer,https://www.olympedia.org/athletes/79080,3 h5 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Charles Hall,https://www.olympedia.org/athletes/78499,4 h5 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Edward Carr,https://www.olympedia.org/athletes/78202,AC h1 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",George Bonhag,https://www.olympedia.org/athletes/78127,AC h4 r1/2,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Hobart Young,https://www.olympedia.org/athletes/922641,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Floyd Rowe,https://www.olympedia.org/athletes/922634,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",John Halstead,https://www.olympedia.org/athletes/78505,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Lloyd Jones,https://www.olympedia.org/athletes/78627,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"3,200 metres Steeplechase, Men",Herb Trube,https://www.olympedia.org/athletes/79139,DNS,,,Harvey Cohn
1908,London,Summer,1908 Summer Olympics (London),Athletics,"10 miles Race Walk, Men",George Bonhag,https://www.olympedia.org/athletes/78127,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Harry Porter,https://www.olympedia.org/athletes/78909,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Herbert Gidney,https://www.olympedia.org/athletes/78451,=5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Tom Moffitt,https://www.olympedia.org/athletes/78799,=5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Neil Patterson,https://www.olympedia.org/athletes/78881,7,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Jeremiah Mahoney,https://www.olympedia.org/athletes/922627,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Lynn Miller,https://www.olympedia.org/athletes/922629,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",John Schommer,https://www.olympedia.org/athletes/922635,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Ben Stephenson,https://www.olympedia.org/athletes/922636,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",John Brennan,https://www.olympedia.org/athletes/78146,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"High Jump, Men",Frank Irons,https://www.olympedia.org/athletes/78590,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Ray Ewry,https://www.olympedia.org/athletes/78385,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",John Biller,https://www.olympedia.org/athletes/78114,=2,Silver,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Frank Holmes,https://www.olympedia.org/athletes/78566,4,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Platt Adams,https://www.olympedia.org/athletes/78027,=5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Frank Irons,https://www.olympedia.org/athletes/78590,=8,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,=16,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Lawson Robertson,https://www.olympedia.org/athletes/78958,NP,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",John Schommer,https://www.olympedia.org/athletes/922635,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",John Brennan,https://www.olympedia.org/athletes/78146,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing High Jump, Men",Sigmund Muenz,https://www.olympedia.org/athletes/78820,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",A. C. Gilbert,https://www.olympedia.org/athletes/78453,=1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Ed Cook,https://www.olympedia.org/athletes/78262,=1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Clare Jacobs,https://www.olympedia.org/athletes/78593,=3,Bronze,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Sam Bellah,https://www.olympedia.org/athletes/78099,=6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Thomas Jackson,https://www.olympedia.org/athletes/78591,=12,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Charles Campbell,https://www.olympedia.org/athletes/922620,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Barton Haggard,https://www.olympedia.org/athletes/922622,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Harry Parker,https://www.olympedia.org/athletes/922632,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Claude Allen,https://www.olympedia.org/athletes/78034,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Walter Dray,https://www.olympedia.org/athletes/78336,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Roy Mercer,https://www.olympedia.org/athletes/78782,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Pole Vault, Men",Frank Nelson,https://www.olympedia.org/athletes/78836,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Frank Irons,https://www.olympedia.org/athletes/78590,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Dan Kelly,https://www.olympedia.org/athletes/78642,2,Silver,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Ed Cook,https://www.olympedia.org/athletes/78262,4,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",John Brennan,https://www.olympedia.org/athletes/78146,5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Frank Mount Pleasant,https://www.olympedia.org/athletes/78818,6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Sam Bellah,https://www.olympedia.org/athletes/78099,12,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",James O'Connell,https://www.olympedia.org/athletes/78855,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",F. Young,https://www.olympedia.org/athletes/922640,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Ben Stephenson,https://www.olympedia.org/athletes/922636,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Jeremiah Mahoney,https://www.olympedia.org/athletes/922627,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Platt Adams,https://www.olympedia.org/athletes/78027,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Long Jump, Men",Nate Sherman,https://www.olympedia.org/athletes/79033,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Ray Ewry,https://www.olympedia.org/athletes/78385,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,3,Bronze,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",John Biller,https://www.olympedia.org/athletes/78114,4,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Platt Adams,https://www.olympedia.org/athletes/78027,=6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Frank Holmes,https://www.olympedia.org/athletes/78566,=6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Frank Irons,https://www.olympedia.org/athletes/78590,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Sigmund Muenz,https://www.olympedia.org/athletes/78820,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",John Schommer,https://www.olympedia.org/athletes/922635,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",John Brennan,https://www.olympedia.org/athletes/78146,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Standing Long Jump, Men",Lawson Robertson,https://www.olympedia.org/athletes/78958,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Platt Adams,https://www.olympedia.org/athletes/78027,5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Frank Mount Pleasant,https://www.olympedia.org/athletes/78818,6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",John Brennan,https://www.olympedia.org/athletes/78146,8,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,9,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Frank Irons,https://www.olympedia.org/athletes/78590,16,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Sam Bellah,https://www.olympedia.org/athletes/78099,17,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Nate Sherman,https://www.olympedia.org/athletes/79033,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",F. Young,https://www.olympedia.org/athletes/922640,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",John Schommer,https://www.olympedia.org/athletes/922635,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Ben Stephenson,https://www.olympedia.org/athletes/922636,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",Ed Cook,https://www.olympedia.org/athletes/78262,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Triple Jump, Men",James O'Connell,https://www.olympedia.org/athletes/78855,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Ralph Rose,https://www.olympedia.org/athletes/78977,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Johnny Garrels,https://www.olympedia.org/athletes/78438,3,Bronze,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Wesley Coe,https://www.olympedia.org/athletes/78241,4,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Bill Horr,https://www.olympedia.org/athletes/78571,6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Lee Talbott,https://www.olympedia.org/athletes/79109,8,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Wilbur Burroughs,https://www.olympedia.org/athletes/78180,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",William Krueger,https://www.olympedia.org/athletes/922625,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",John Schommer,https://www.olympedia.org/athletes/922635,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Ben Stephenson,https://www.olympedia.org/athletes/922636,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",John Flanagan,https://www.olympedia.org/athletes/78400,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Shot Put, Men",Simon Gillis,https://www.olympedia.org/athletes/78454,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Merritt Giffin,https://www.olympedia.org/athletes/78452,2,Silver,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Bill Horr,https://www.olympedia.org/athletes/78571,3,Bronze,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Arthur Dearborn,https://www.olympedia.org/athletes/78311,5,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Lee Talbott,https://www.olympedia.org/athletes/79109,6,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",John Flanagan,https://www.olympedia.org/athletes/78400,9,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Wilbur Burroughs,https://www.olympedia.org/athletes/78180,10,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Platt Adams,https://www.olympedia.org/athletes/78027,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Johnny Garrels,https://www.olympedia.org/athletes/78438,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Simon Gillis,https://www.olympedia.org/athletes/78454,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Matt McGrath,https://www.olympedia.org/athletes/78764,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Men",Ralph Rose,https://www.olympedia.org/athletes/78977,DNS,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Martin Sheridan,https://www.olympedia.org/athletes/79031,1,Gold,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Bill Horr,https://www.olympedia.org/athletes/78571,2,Silver,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Arthur Dearborn,https://www.olympedia.org/athletes/78311,4,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Wilbur Burroughs,https://www.olympedia.org/athletes/78180,8,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Platt Adams,https://www.olympedia.org/athletes/78027,AC,,,
1908,London,Summer,1908 Summer Olympics (London),Athletics,"Discus Throw, Greek Style, Men",Johnny Garrels,https://www.olympedia.org/athletes/78438,AC,,,
